additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Melrose Avenue, Billingham","Added on 11/03/2025
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 11/03/2025,Clarke Munro welcome to the market this three bedroom inner terraced house available with no upward chain. Spacious family home located on a pedestrianised walkway within easy reach of John Whitehead park and ideal for Town centre shopping and amenities. Benefiting from Upvc double glazing and ...,,https://www.rightmove.co.uk/properties/159272579#/?channel=RES_BUY,115000,159272579,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/159272579#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Monkseaton Drive, Wolviston Court","Added on 04/03/2025
 by Michael Poole, Auction - Middlesbrough",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 04/03/2025,"*** For Sale By Auction *** LIVE ONLINE AUCTION *** Monday 31st March 2025 *** Option 2 *** Offered to the Market with a CHAIN FREE Sale, This Spacious Extended Semi Detached Bungalow has a SOUTH Facing Garden, Two Double Bedrooms, Gas Central Heating &...",,https://www.rightmove.co.uk/properties/158950403#/?channel=RES_BUY,115000,158950403,,for-sale,,Leasehold (40 years),40 years,bungal,https://www.rightmove.co.uk/properties/158950403#/?channel=RES_BUY,
,"Braemar Road, Billingham","Added on 11/03/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/03/2025,"This Lovely Mid Terrace House with Three Bedrooms Has the Benefit of a Chain Free Sale, UPVC Double Glazing, Central Heating with a Combi Boiler, Extended Modern Style Kitchen Units and a Modern White Shower room.",,https://www.rightmove.co.uk/properties/159291533#/?channel=RES_BUY,115000,159291533,,for-sale,,Leasehold (50 years),50 years,te,https://www.rightmove.co.uk/properties/159291533#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/158836910/39332_12599368_DOC_01_0000.pdf""]","Windermere Avenue, Billingham","Added on 28/02/2025
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 28/02/2025,"Clarke Munro welcome to the market this spacious bay fronted mid terraced house is available with the benefit of no onward chain. Benefitting from useful loft space accessed via fixed staircase, and conservatory opening into the rear garden, this lovely home is ideal for growing families. Accommo...",,https://www.rightmove.co.uk/properties/158836910#/?channel=RES_BUY,115000,158836910,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/158836910#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 08/02/2025
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/02/2025,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how! The price advertised is a 50% share of the full market valueThe New Weaver has been designed with modern family living in mi...",,https://www.rightmove.co.uk/properties/157978820#/?channel=RES_BUY,114975,157978820,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/157978820#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Mond Crescent, Billingham","Added on 05/02/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/02/2025,"Offered to the Market with a Chain Free Sale. This Three Bedroom Semi Detached has a Generous Rear Garden, Two Reception Rooms & Detached Garage.",,https://www.rightmove.co.uk/properties/157848404#/?channel=RES_BUY,110000,157848404,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/157848404#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Redworth Road, Billingham","Added on 15/01/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/01/2025,"Just So Easy to Move Straight Into & a Brilliant Starting Point for a Young Couple or First Time Buyer, This Attractively Presented, Up to Date & Extremely Comfortable Inner Terrace House with Three Bedrooms, Good Proportions & Block Paved Front Driveway.",,https://www.rightmove.co.uk/properties/156928946#/?channel=RES_BUY,110000,156928946,,for-sale,,Leasehold (50 years),50 years,te,https://www.rightmove.co.uk/properties/156928946#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/238k/237755/158962199/237755_33713748_DOC_00_0000.pdf""]","Finchale Avenue, Billingham, TS23 2EX","Added on 04/03/2025
 by Harper and Co Estate Agents, Teesside",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 04/03/2025,"For Sale With A Sitting Tenant - This Charming Mid-terrace House Presents An Excellent Investment Opportunity. The Property Boasts Three Well-proportioned Bedrooms, Making It Ideal For Families Or Those Seeking Extra Space. The Single Reception Room Is Both Inviting And Functional, Providing A Co...",,https://www.rightmove.co.uk/properties/158962199#/?channel=RES_BUY,110000,158962199,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/158962199#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/156047825/39332_11477176_DOC_00_0000.pdf""]","Wallington Walk, Billingham","Reduced on 19/02/2024
 by Clarke Munro, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 19/02/2024,"Clarke Munro are delighted to introduce this wonderful two bedroom end terrace property on a popular street in TS23. Perfectly suited to a first time buyer or down sizer this superbly presented & nicely improved home benefits from a charming interior throughout, gas CH and fully double glaze...",,https://www.rightmove.co.uk/properties/156047825#/?channel=RES_BUY,107500,156047825,,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/156047825#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/150184196/39332_11020045_DOC_01_0001.pdf""]","Chiltons Avenue, Billingham","Reduced on 24/10/2024
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Reduced on 24/10/2024,"Clarke Munro would like to offer for sale this spacious three bedroom semi detached house ideally located for local schools, shopping and amenities. Offered for sale with no onward chain, this well planned living space has Upvc double glazing, GCH with combi boiler and spacious gardens t front a...",,https://www.rightmove.co.uk/properties/150184196#/?channel=RES_BUY,100000,150184196,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/150184196#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/154624493/39332_12477524_DOC_01_0000.pdf""]","Mill Lane, Billingham","Added on 05/11/2024
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 05/11/2024,"Clarke Munro bring to the market this deceptively spacious three bedroom house which has been sensibly priced to reflect modernisation work required. Set back from Mill Lane, this spacious property occupies a generous corner plot providing potential to extend (subject to necessary planning).Th...",,https://www.rightmove.co.uk/properties/154624493#/?channel=RES_BUY,100000,154624493,,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/154624493#/?channel=RES_BUY,Available (link not found)
"[""https://media.rightmove.co.uk/14k/13834/156763433/13834_33598419_DOC_01_0006.pdf""]","Pentland Avenue, Billingham","Added on 11/01/2025
 by Drummonds Estate Agents, BILLINGHAM",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/01/2025,"A three bedroom end terraced house located close to Billingham town centre and amenities, offered with the benefit of immediate vacant possession. The property comprises; entrance hallway, lounge, kitchen/diner and a bathroom completes the ground floor, there are three spacious bedrooms to the ...",,https://www.rightmove.co.uk/properties/156763433#/?channel=RES_BUY,95000,156763433,,for-sale,,Leasehold (16 years),16 years,end,https://www.rightmove.co.uk/properties/156763433#/?channel=RES_BUY,
"[""https://media.rightmove.co.uk/14k/13834/154620086/13834_33489162_DOC_02_0011.pdf""]","Imperial Road, Billingham","Added on 05/11/2024
 by Drummonds Estate Agents, BILLINGHAM",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 05/11/2024,"PUBLIC NOTICE Drummonds Estate Agents are now in receipt of an offer for the sum of £78,000 for 22 Imperial Road, Billingham, TS23 1DW. Anyone wishing to place an offer on this property should contact Drummonds Estate Agents, 63 Queensway, Billingham, TS23 2LU o before exchange of...",,https://www.rightmove.co.uk/properties/154620086#/?channel=RES_BUY,87500,154620086,840sq. ft,for-sale,,Leasehold (16 years),16 years,semi-detached h,https://www.rightmove.co.uk/properties/154620086#/?channel=RES_BUY,
,"Peace Garden Mews, Billingham","Added on 19/01/2024
 by Orange Sales and Lettings, Stockton-On-Tees",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 19/01/2024,"**ATTENTION INVESTORS AND FIRST-TIME BUYERS** Characterful, one bedroom first floor apartment with pleasant views of greenbelt.",£0 per year,https://www.rightmove.co.uk/properties/143795711#/?channel=RES_BUY,85000,143795711,452sq. ft,for-sale,£300 per year,Leasehold (995 years),995 years,apa,https://www.rightmove.co.uk/properties/143795711#/?channel=RES_BUY,
,"Low Grange Avenue, Billingham, Stockton on Tees, TS23","Reduced on 08/08/2023
 by Acorn Lettings & Sales, Stockton-On-Tees",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 08/08/2023,"*** IDEAL INVESTMENT PROPERTY *** 3 Bedrooms mid terraced, DG, GCH, gardens front and rear, open plan kitchen leading to living room/ dining room. 3 bedrooms and family bathroom",,https://www.rightmove.co.uk/properties/135897134#/?channel=RES_BUY,79995,135897134,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/135897134#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/2k/1754/157812644/1754_BIL109095_DOC_01_0000.pdf""]","Kirby Close, Billingham","Added on 05/02/2025
 by Manners & Harrison, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/02/2025,"Conveniently located, this three bedroom, end of terrace family home is perfect for first time buyers and investors alike. With a little TLC, this property has the potential to become a superb family home! Also benefiting of no forward chain!",,https://www.rightmove.co.uk/properties/157812644#/?channel=RES_BUY,75000,157812644,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/157812644#/?channel=RES_BUY,
,"Belmont Avenue, Billingham, Stockton on Tees, TS22","Reduced on 04/09/2024
 by Kings Sales & Letting Agents, Yarm",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 04/09/2024,"IDEAL INVESTMENT OPPORTUNITY or PERFECT FOR A FIRST TIME BUYER! A simple 'you get what you see' Two Bedroom First Floor Flat, benefiting from Double Glazing, Back Garden, Driveway for Parking and Gas Central Heating.",,https://www.rightmove.co.uk/properties/136166990#/?channel=RES_BUY,70000,136166990,,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/136166990#/?channel=RES_BUY,
"[""https://media.rightmove.co.uk/244k/243014/151583705/243014_33318303_DOC_02_0002.pdf""]","Belmont Avenue, Billingham","Added on 21/08/2024
 by Progression Property, Middlesbrough",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 21/08/2024,"Progression Property are delighted to welcome to the market an ideal investment opportunity! Located in Billingham, this two-bedroom first-floor flat offers a comprising entrance hall, lounge, kitchen with a range of modern units, two double bedrooms and modern bathroom suite. ...",,https://www.rightmove.co.uk/properties/151583705#/?channel=RES_BUY,70000,151583705,765sq. ft,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/151583705#/?channel=RES_BUY,
